seed,depth,knn,local_gap,boundary
4,7.255146936887213,0.023293773637994432,0.006475772060299145,0.07134492053409502
4,6.286912104439537,0.027221559714348854,0.026541118306057543,0.06294016680928682
4,5.126932864907841,0.037363601649567736,0.028922030352919237,0.01826268392197994
5,6.530347298772081,0.01826513669861646,0.009575672491276731,0.021567823709912084
5,6.652946801928108,0.01826513669861646,0.011488164563388881,0.03073728444933731
5,7.159013922743638,0.01867181952350367,0.009230362467206885,0.044544152836689846
5,7.1952597486121785,0.01922422147212876,0.009481915093210419,0.04919800938375108
5,6.758772938592655,0.02070832584895315,0.015533183282985103,0.06350798302311068
5,7.306143693086192,0.022370258232704106,0.010370366959300666,0.08026437594972129
5,7.265426358827189,0.02237025823270411,0.01337271191943614,0.08424871694171202
5,7.17091707025531,0.024193060362639005,0.014657212924042998,0.10700979978859357
5,7.245131532468937,0.024193060362639005,0.01245852138271862,0.11356314278979801
5,6.880668544703665,0.031538540268332124,0.01671753317979753,0.1319268425540308
5,6.582183770208301,0.03546411847152191,0.027570284736388825,0.14699820914939307
5,7.058039455853274,0.02766037412875146,0.024378273582218654,0.18706741202680846
5,7.773265424027835,0.02418543641394269,0.0072362489297690125,0.19575475631383038
5,7.678523818241395,0.02418543641394269,0.009909889652086445,0.20153990988634649
5,7.072772876403282,0.026695901321611214,0.01604660208452456,0.21557453561800327
5,6.502214609761921,0.03391933269656815,0.026529699771819626,0.2336331140553956
5,5.579087152940852,0.06191998958156568,0.07395564054672618,0.2686339351616425
5,5.732903888832768,0.08043138702128039,0.07137274157821191,0.38154439514884797
5,6.212568128250522,0.05866358660695804,0.03459239341456943,0.41137941831806635
5,7.017928912048147,0.04292368114298985,0.023446886891843738,0.45072918197798684
5,7.066376499615249,0.04292368114298985,0.022156540669397262,0.4582731921017538
5,7.0981860347734775,0.04083198314580353,0.023341376819780685,0.49504226331678136
5,7.111421783513306,0.04083198314580353,0.02432287836076813,0.4950440542586848
5,7.139279557252658,0.03497780766330807,0.027302320802295832,0.4563119799616824
5,7.744338563729282,0.03299737492616246,0.012908093270413368,0.44043941265409314
5,7.705681258825949,0.03213822722324069,0.014974943070998226,0.43049579342085564
5,7.275052281430202,0.03137139269314167,0.022336270555079973,0.4104895265120967
5,7.3051563130550985,0.03137139269314167,0.02012312770723068,0.3858232523106957
5,7.978073873431559,0.030291777684245604,0.008661003298844783,0.37024327109763533
5,7.895828561144286,0.030291777684245604,0.019995121325386667,0.36850124571300613
5,7.162991595606695,0.025246210038979443,0.026079179186837276,0.330253028446862
5,8.109472671734151,0.017794386827176666,0.00940877229654119,0.3163428873393316
5,8.353015690263343,0.015831425432955883,0.006089925544695729,0.3114354838537796
5,8.345753756476524,0.015831425432955883,0.005173805219068017,0.3041630362499401
5,7.9891234839200065,0.017061490566674498,0.01526983672016502,0.3010878734156436
5,6.1981836564891175,0.0390330990515013,0.0476472394349311,0.2736233628096101
5,6.150293870404791,0.06235945287686941,0.040348049190015056,0.20579339454578138
5,6.18956033880111,0.05721300083038885,0.032084946298556904,0.19292726442957997
5,6.427670871065619,0.040627681939025016,0.031185424354636004,0.14162350194866757
5,6.761314854253155,0.03620084744768117,0.01376220099230796,0.13055641572030796
5,6.4732324516688395,0.034829191244931404,0.020721914725926383,0.11409909996405165
5,6.520212396564713,0.034829191244931404,0.01660392066820443,0.0891125862684552
5,6.341575160134745,0.0349117999591577,0.0234916848780915,0.08089125862764279
